timestamp,presion,delta_presion,intervalo_ms,bomba,estadoProceso,tiempoEncendido,etiqueta,lectura_valida
2026-05-17T16:19:07.785Z,2.8354,-0.0474,2957,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:19:10.846Z,2.8613,0.0259,3061,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:19:13.810Z,2.8871,0.0259,2964,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:19:16.863Z,2.9259,0.0388,3053,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:19:19.801Z,2.9087,-0.0172,2938,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:19:22.860Z,2.8914,-0.0172,3059,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:19:25.822Z,2.8484,-0.0431,2962,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:19:28.786Z,2.8311,-0.0172,2964,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:19:31.842Z,2.8354,0.0043,3056,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:19:34.799Z,2.8656,0.0302,2957,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:19:37.865Z,2.8914,0.0259,3066,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:19:40.842Z,2.9044,0.0129,2977,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:19:43.810Z,2.9388,0.0345,2968,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:19:46.866Z,2.9302,-0.0086,3056,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:19:49.826Z,2.8871,-0.0431,2960,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:19:52.778Z,2.8656,-0.0215,2952,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:19:55.842Z,2.8354,-0.0302,3064,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:19:58.833Z,2.8053,-0.0302,2991,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:20:01.799Z,2.8268,0.0215,2966,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:20:04.778Z,2.8570,0.0302,2979,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:20:07.835Z,2.8656,0.0086,3057,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:20:10.802Z,2.8871,0.0215,2967,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:20:13.860Z,2.9001,0.0129,3058,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:20:16.824Z,2.9173,0.0172,2964,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:20:19.858Z,2.9130,-0.0043,3034,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:20:22.814Z,2.8914,-0.0215,2956,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:20:25.787Z,2.8742,-0.0172,2973,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:20:28.841Z,2.8527,-0.0215,3054,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:20:31.798Z,2.8570,0.0043,2957,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:20:34.778Z,2.8656,0.0086,2980,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:20:37.774Z,2.8785,0.0129,2996,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:20:40.834Z,2.9130,0.0345,3060,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:20:43.815Z,2.9001,-0.0129,2981,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:20:46.800Z,2.8871,-0.0129,2985,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:20:49.852Z,2.8699,-0.0172,3052,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:20:52.810Z,2.8268,-0.0431,2958,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:20:55.770Z,2.8570,0.0302,2960,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:20:58.836Z,2.8828,0.0259,3066,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:21:01.796Z,2.8958,0.0129,2960,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:21:04.850Z,2.9302,0.0345,3054,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:21:07.811Z,2.9130,-0.0172,2961,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:21:10.775Z,2.8742,-0.0388,2964,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:21:13.831Z,2.8397,-0.0345,3056,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:21:16.791Z,2.8311,-0.0086,2960,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:21:19.776Z,2.8527,0.0215,2985,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:21:22.827Z,2.8785,0.0259,3051,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:21:25.789Z,2.8871,0.0086,2962,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:21:28.849Z,2.8914,0.0043,3060,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:21:31.808Z,2.8958,0.0043,2959,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:21:34.774Z,2.8656,-0.0302,2966,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:21:37.827Z,2.8440,-0.0215,3053,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:21:40.785Z,2.8397,-0.0043,2958,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:21:43.852Z,2.8354,-0.0043,3067,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:21:46.809Z,2.8311,-0.0043,2957,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:21:49.766Z,2.8010,-0.0302,2957,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:21:52.823Z,2.8096,0.0086,3057,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:21:55.792Z,2.8397,0.0302,2969,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:21:58.808Z,2.8527,0.0129,3016,true,Monitor: Bomba ON (override),0,consumo_bajo_bomba_on,true
2026-05-17T16:22:01.765Z,2.8785,0.0259,2957,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:22:04.822Z,2.8742,-0.0043,3057,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:22:07.784Z,2.8268,-0.0474,2962,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:22:10.767Z,2.8053,-0.0215,2983,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:22:13.832Z,2.8010,-0.0043,3065,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:22:16.783Z,2.7794,-0.0215,2951,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:22:19.845Z,2.7751,-0.0043,3062,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:22:22.805Z,2.8440,0.0689,2960,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:22:25.764Z,2.9216,0.0776,2959,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:22:28.828Z,2.9518,0.0302,3064,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:22:31.783Z,2.9733,0.0215,2955,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:22:34.838Z,2.9345,-0.0388,3055,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:22:37.847Z,2.9259,-0.0086,3009,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:22:40.800Z,2.9302,0.0043,2953,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:22:43.767Z,2.9216,-0.0086,2967,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:22:46.817Z,2.9173,-0.0043,3050,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:22:49.777Z,2.9259,0.0086,2960,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:22:52.838Z,2.9604,0.0345,3061,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:22:55.799Z,2.9862,0.0259,2961,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:22:58.758Z,3.0164,0.0302,2959,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:23:01.844Z,3.0552,0.0388,3086,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:23:04.793Z,3.0164,-0.0388,2949,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:23:07.756Z,2.9949,-0.0215,2963,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:23:10.818Z,2.9690,-0.0259,3062,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:23:13.789Z,2.9561,-0.0129,2971,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:23:16.756Z,2.9862,0.0302,2967,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:23:19.845Z,3.0078,0.0215,3089,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:23:22.798Z,3.0250,0.0172,2953,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:23:25.752Z,3.0509,0.0259,2954,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:23:28.819Z,3.0681,0.0172,3067,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:23:31.775Z,3.0423,-0.0259,2956,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:23:34.837Z,3.0078,-0.0345,3062,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:23:37.814Z,2.9992,-0.0086,2977,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:23:40.772Z,2.9604,-0.0388,2958,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:23:43.840Z,2.9561,-0.0043,3068,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:23:46.790Z,2.9733,0.0172,2950,true,Monitor: Bomba ON (override),0,recuperacion_consumo_bajo,true
2026-05-17T16:23:49.753Z,2.9992,0.0259,2963,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:23:52.752Z,3.0164,0.0172,2999,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:23:55.813Z,3.0207,0.0043,3061,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:23:58.809Z,3.0293,0.0086,2996,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:24:01.773Z,3.0380,0.0086,2964,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:24:04.830Z,3.0207,-0.0172,3057,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:24:07.788Z,3.0121,-0.0086,2958,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:24:10.750Z,2.9949,-0.0172,2962,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:24:13.806Z,2.9906,-0.0043,3056,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:24:16.772Z,2.9949,0.0043,2966,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:24:19.809Z,3.0121,0.0172,3037,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:24:22.766Z,3.0293,0.0172,2957,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:24:25.830Z,3.0509,0.0215,3064,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:24:28.787Z,3.0121,-0.0388,2957,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:24:31.748Z,2.9906,-0.0215,2961,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:24:34.809Z,2.9518,-0.0388,3061,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:24:37.807Z,2.9819,0.0302,2998,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:24:40.767Z,3.0121,0.0302,2960,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:24:43.826Z,3.0466,0.0345,3059,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:24:46.809Z,3.0250,-0.0215,2983,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:24:49.765Z,2.9906,-0.0345,2956,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:24:52.830Z,2.9518,-0.0388,3065,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:24:55.784Z,2.9690,0.0172,2954,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:24:58.753Z,2.9992,0.0302,2969,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:25:01.807Z,3.0121,0.0129,3054,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:25:04.767Z,3.0380,0.0259,2960,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:25:07.828Z,3.0552,0.0172,3061,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:25:10.789Z,3.0250,-0.0302,2961,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:25:13.744Z,2.9906,-0.0345,2955,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:25:16.803Z,2.9776,-0.0129,3059,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:25:19.805Z,2.9561,-0.0215,3002,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:25:22.785Z,2.9475,-0.0086,2980,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:25:25.745Z,2.9647,0.0172,2960,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:25:28.799Z,2.9862,0.0215,3054,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:25:31.763Z,2.9862,0.0000,2964,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:25:34.837Z,2.9733,-0.0129,3074,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:25:37.801Z,2.9475,-0.0259,2964,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:25:40.787Z,2.9388,-0.0086,2986,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:25:43.745Z,2.9432,0.0043,2958,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:25:46.799Z,2.9388,-0.0043,3054,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:25:49.756Z,2.9345,-0.0043,2957,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:25:52.822Z,2.9518,0.0172,3066,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:25:55.780Z,2.9819,0.0302,2958,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:25:58.779Z,2.9992,0.0172,2999,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:26:01.757Z,3.0250,0.0259,2978,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:26:04.820Z,3.0250,0.0000,3063,false,Monitor: Bomba OFF (override),0,reposo_bomba_off,true
2026-05-17T16:26:07.771Z,2.9949,-0.0302,2951,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:26:10.739Z,2.9733,-0.0215,2968,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:26:13.796Z,2.9388,-0.0345,3057,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:26:16.784Z,2.9733,0.0345,2988,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:26:19.821Z,2.9949,0.0215,3037,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:26:22.772Z,2.4993,-0.4956,2951,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:26:25.735Z,0.3620,-2.1373,2963,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:26:28.800Z,0.1594,-0.2025,3065,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:26:31.774Z,0.1077,-0.0517,2974,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:26:34.728Z,0.1077,0.0000,2954,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:26:37.754Z,0.1422,0.0345,3026,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:26:40.811Z,0.1637,0.0215,3057,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:26:43.779Z,0.1681,0.0043,2968,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:26:46.753Z,0.1939,0.0259,2974,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:26:49.813Z,0.1551,-0.0388,3060,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:26:52.769Z,0.1163,-0.0388,2956,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:26:55.731Z,0.1250,0.0086,2962,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:26:58.791Z,0.1681,0.0431,3060,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:27:01.745Z,0.1767,0.0086,2954,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:27:04.810Z,0.1077,-0.0689,3065,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:27:07.767Z,0.1034,-0.0043,2957,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:27:10.726Z,0.1422,0.0388,2959,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:27:13.789Z,0.1637,0.0215,3063,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:27:16.746Z,0.1810,0.0172,2957,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:27:19.726Z,0.1681,-0.0129,2980,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:27:22.789Z,0.1465,-0.0215,3063,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:27:25.748Z,0.1207,-0.0259,2959,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:27:28.804Z,0.0776,-0.0431,3056,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:27:31.772Z,0.1120,0.0345,2968,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:27:34.724Z,0.1508,0.0388,2952,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:27:37.786Z,0.1767,0.0259,3062,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:27:40.746Z,0.1293,-0.0474,2960,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:27:43.725Z,0.0776,-0.0517,2979,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:27:46.805Z,0.1120,0.0345,3080,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:27:49.769Z,0.1508,0.0388,2964,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:27:52.722Z,0.1724,0.0215,2953,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:27:55.784Z,0.1767,0.0043,3062,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:27:58.786Z,0.1422,-0.0345,3002,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:28:01.744Z,0.1163,-0.0259,2958,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:28:04.801Z,0.0776,-0.0388,3057,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:28:07.759Z,0.1120,0.0345,2958,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:28:10.722Z,0.1508,0.0388,2963,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:28:13.782Z,0.1810,0.0302,3060,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:28:16.766Z,0.1724,-0.0086,2984,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:28:19.801Z,0.1336,-0.0388,3035,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:28:22.767Z,0.1120,-0.0215,2966,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:28:25.723Z,0.0819,-0.0302,2956,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:28:28.781Z,0.1207,0.0388,3058,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:28:31.740Z,0.1508,0.0302,2959,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:28:34.799Z,0.1810,0.0302,3059,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:28:37.799Z,0.1767,-0.0043,3000,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:28:40.766Z,0.1637,-0.0129,2967,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:28:43.738Z,0.1637,0.0000,2972,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:28:46.718Z,0.1637,0.0000,2980,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:28:49.776Z,0.1422,-0.0215,3058,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:28:52.735Z,0.0948,-0.0474,2959,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:28:55.797Z,0.0646,-0.0302,3062,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:28:58.757Z,0.0560,-0.0086,2960,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:29:01.717Z,0.0991,0.0431,2960,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:29:04.777Z,0.1250,0.0259,3060,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:29:07.755Z,0.1422,0.0172,2978,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:29:10.715Z,0.1637,0.0215,2960,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:29:13.779Z,0.1077,-0.0560,3064,false,Monitor: Bomba OFF (override),0,consumo_alto_bomba_off,true
2026-05-17T16:29:16.735Z,0.0646,-0.0431,2956,true,Monitor: Bomba ON (override),0,represurizacion,true
2026-05-17T16:29:19.753Z,1.9348,1.8702,3018,true,Monitor: Bomba ON (override),0,represurizacion,true
2026-05-17T16:29:22.731Z,2.3657,0.4309,2978,true,Monitor: Bomba ON (override),0,represurizacion,true
2026-05-17T16:29:25.797Z,2.4088,0.0431,3066,true,Monitor: Bomba ON (override),0,represurizacion,true
2026-05-17T16:29:28.759Z,2.4476,0.0388,2962,true,Monitor: Bomba ON (override),0,represurizacion,true
2026-05-17T16:29:31.716Z,2.4174,-0.0302,2957,true,Monitor: Bomba ON (override),0,represurizacion,true
2026-05-17T16:29:34.793Z,2.3787,-0.0388,3077,true,Monitor: Bomba ON (override),0,represurizacion,true
2026-05-17T16:29:37.752Z,2.4864,0.1077,2959,true,Monitor: Bomba ON (override),0,represurizacion,true
2026-05-17T16:29:40.713Z,2.5467,0.0603,2961,true,Monitor: Bomba ON (override),0,represurizacion,true
2026-05-17T16:29:43.774Z,2.5812,0.0345,3061,true,Monitor: Bomba ON (override),0,represurizacion,true
2026-05-17T16:29:46.733Z,2.6372,0.0560,2959,true,Monitor: Bomba ON (override),0,represurizacion,true
2026-05-17T16:29:49.791Z,2.9302,0.2930,3058,true,Monitor: Bomba ON (override),0,represurizacion,true
2026-05-17T16:29:52.749Z,2.9906,0.0603,2958,true,Monitor: Bomba ON (override),0,represurizacion,true
2026-05-17T16:29:55.711Z,3.0035,0.0129,2962,true,Monitor: Bomba ON (override),0,represurizacion,true
2026-05-17T16:29:58.708Z,3.0078,0.0043,2997,true,Monitor: Bomba ON (override),0,represurizacion,true
2026-05-17T16:30:01.770Z,3.0207,0.0129,3062,true,Monitor: Bomba ON (override),0,represurizacion,true
2026-05-17T16:30:04.732Z,3.0121,-0.0086,2962,true,Monitor: Bomba ON (override),0,represurizacion,true
